아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
XV5OYRp0,상위 10%,23.05.18,SKY_BLUE,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162,60,55,네 저는 162에 59~60 입니다 가슴은 80~85 a 이구요 다행히 하체비만이라서 상의를 잘 입으면 그나마 뚱뚱해보이지는 않는 몸을 가졌지요^^;;(가슴이 절벽^^) 후기들을 읽고 아 나 같은 퉁퉁이도 입을수 있구나 하고 희망을 가지며 구매해보았고 배송이 하루만에!!!! 와서 입어보았으나 이럴수가..!! 어깨는 낙낙하고 정사이즈로 입을수 있는데 가슴아래 흉통부분 단추는 잠기긴하지만 숨을 쉬고 밥을 먹으면 터질것같고 1mm에 오차도 없이 너무나도 딱 맞았습니다. 원영씨 폐가 있긴한가요..? 어쨋든 색도 너무 이쁘고 재질도 맘에 쏙들어서 결국 저는 허리부분의 박혀있는 단을 쪽가위로 잘라서 기본반팔 남방으로 입고 다닙니다^^... 단을 풀고입으니 딱 사이즈가 맞더라구요 벌룬핏 여리핏 이런것만 입다가 제맘에 쏙드는 정사이즈핏을 입으니 넘 맘에듭니다..66사이즈도 입을수이씁니다 모든 퉁퉁이들 화이팅!!,FREE
fdPnc092,,22.06.28,WHITE,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,161,39,33 이하,"원영 아가... 생각보다 컷군아...^^ 아이구...

랄라블라 알바생인데 손님이 이 셔츠에 검은색 롱스커트 입은게 넘 예뻐서 결제하실 때 쓱 물어봣어요. 집 와서 검색해보니 울 갓기 원영이가 입엇더라고요. 망설이지 않구 홀라당 결제했습니다.. 구매한지 이틀만에 와서 짱 신낫음.

일단 전체적으론 마음에 들어요. 생각보다 길고(와타시의 배꼽 밑으루 내려오는 길이라는,, 이건 크롭이 아니야!!@@&₩@) 어깨랑 팔도 벙벙하고 허리도 많이 안 잡아주지만... 전체적으론 넘 예뻐요
생각해보니 그 손님이 키가 꽤 컸었던 거 같네요... 긁적
사진은 집에 잇던 검은 롱스커트랑 매치해서 입었는데, 나중에 스카이그레이 색상 와이드슬랙스랑 입어보니까 그게 더 괜찮더라고요. 약간 부잣집 딸내미 된 늒김? 머라 설명할 순 없지만 도도하게 굴다가도 해사하게 웃어야 할 것 같은 그런 필링?

저보다 체구 작으신 분들께는 추천하지 않고 그렇다고 또 너무너무 크신 분들께도 추천하진 않아요! 옷 자체가 약간 화사하고 러블리한 느낌이라 낙낙~~살짝 넉넉 팔랑팔랑한 느낌으로 소화해야 예쁠 것 같더라고요. 저는 음 너무 컸지만... 원영 양을 위한 옷이라고나 할까. 제가 키가 10cm만 더 컷어도 진짜 옷 입자마자 앞구르기 뒷구르기 햇을 거 같네요.

더 궁금한 건 사진으루 알아보기루 해여 우리... 다들 좋은 쇼핑하십셔 =^•^=

+약속에 입고 나갔는데 극찬을 받았읍니다...^^ 다들 손민수하려고 난리더라구여 이녀석 증말 예쁩니다 오히려 살짝 커서 더 편하게 입을 수 잇어요 슥 봣을 때 재질도 고급짐 구매 완전 대만족 우하하",FREE
YCmfoX15,,22.06.13,WHITE,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157,50,55,"좀 어깡이 되버리긴 하지만 
재질이랑 마감좋고 맘에들었어요!
근데 다림질 그냥 하다가 구멍..났어요….
하 너무 슬프다…
한번도 입고 못나갔어요 ㅜ ㅜ
꼭 천하나 대고 다림질 하세요……흑흑",FREE
bnrq2khv,,22.06.11,WHITE,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,46,44,제가 이걸 입는다고 워녕이가 되지는 않지만... 네 나름 만족합니다 밴딩 안 들어간 크롭 셔츠 찾다가 와 이거다 싶어서 샀는데 핏도 괜찮고 무엇보다 핀턱이 제 취향이라 너무너무 마음에 듭니다 고민하시지 말고 지르세요 저는 조금 널널했는데 오히려 좋아 별 다섯 개 드립니다,FREE
eovbR2Kz,,22.06.02,WHITE,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167,56,55,"제가 딱 좋아하는 기장&핏이라서 넘 마음에 들어요!! 어깨도 잘 잡혀있고, 흐물거리지도 않습니당ㅎㅎ 기본 일자핏 청바지랑 입으면 이런 느낌! 평소엔 하이웨스트 슬랙스에 입을 것 같아요ㅎㅎ 원영이 손민수 성공🖐🖐🖐",FREE
체리,탑리뷰어,22.05.29,WHITE,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,50,44,"✔️ 핏 : 일단 다들 걱정하시는 어깡이 옷걸이에 걸어놓으면 있는 느낌이긴 한데 저는 어깨를 여유롭게 가려 주는 느낌이라 엄청 부각되는 느낌은 아니었어요 허리라인을 딱 잡아 줘서 상대적으로 상체가 다 가늘어 보이는 느낌을 주는 것 같아요 제 체형에서 핏은 대만족이었습니다 다만 제가 바스트가 보통은 되는데 한 번씩 벌어지는 느낌이 드는 걸 보니 가슴이 크신 분은 조금 힘드실 것 같다는 느낌이 들긴 해요
✔️ 길이 : 길이는 딱 밑위 긴 하의랑 입으면 예쁜 크롭인 것 같아요 제 키에는 그냥 입었을 때는 딱 배꼽 조금 위 그런 느낌이었어요 
✔️ 디테일 : 허리 라인이 너무 잘 잡혀 있고 카라가 조금 큰 느낌이 있어서 목걸이를 차고 단추 하나를 풀어도 목걸이가 안 보여요
✔️ 반응 : 근데 ㅋㅋ 카라가 커서 그런가 어른들 입장에서는 일본 만화에 나오는 느낌이라고 하긴 하더라고요 이건 참고해 주세요 
✔️ 총평 : 저는 너무너무너무너무 만족했습니다 최근에 산 상의 중에 베스트입니다 후기를 봐도 호불호가 갈리는 디자인이고 후기도 엄청 호불호가 갈려서 사기까지 고민을 엄청했는데 사고 난 후 실물 보고 한 번 만족하고 입고 난 후에는 대만족을 했습니다",FREE
pLicjkww,,22.05.22,WHITE,FREE,생각보다 커요,보통이에요,화면과 비슷해요,165,43,55,워뇨공주가 입었길래 샀어요 워뇨공주처럼 될 순 없지만 옷은 입을 수 있자나요?? 또륵 카라가 커서 너무 귀엽고 어깨는 넓어보이고 허리는 얇아보여서 체형보정 지려요 ㄷ 바지에 입어도 예쁘고 치마에 입으면 부자들 다니는 학교 교복같아요 크롭은 짧아서 팔 들면 뱃살이 안녕하긴 하지만 예쁘니까 괜찮아요^^,FREE
Wdh2Ax02,상위 5%,22.05.15,WHITE,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,50,55,"진짜 마음에 들어요~!
엄청 비치는 재질도 아니고 구김 잘 가는 재질도 아니라서 좋아요
길이는 딱 갈비뼈 끝나는 지점 조금 아래까지? 오는것 같아요
다만 마지막 단추들 사이가 벌어지는건 있어요🥲",FREE
s1Gs4st0,상위 30%,22.05.02,WHITE,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,164,53,44,원영이 팬이라서 이름만 보고 샀는데 품질도 괜찮고 핏도 너무 좋았어요!!!! 그리고 카라가 제가 생각한 것보단 왕창 컸어요~ 그리고 어깡이로 만들어줘요. 구라가 아니라 최근 쇼핑한 옷 중에서 제일 마음에 들어요.. 진짜루...❤️‍🔥 근데 조끼를 위에 입어서 실착한 사진이 없어여... 그래도 올려봅니다! 대신 귀여운 저희 집 고양이 사진도 올릴게여🐱,FREE
b2**,,22.04.28,WHITE,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169,55,55,"비싸서 살까말까 망설이다 브랜드 할인 받아서 샀는데 너무너무 만족해요! 진짜 핏이 대만 순정 영화 여주인공 느낌, 입는순간 여리여리해보입니다.. 워뇽공주가 입었다는 셔츠여서 산거긴한데 사실 원사이즈여서 안들어갈까봐 걱정했어요ㅋㅋ 근데 일반 55사이즈면 평범하게 잘 입을 수 있을 것같아요! 제 키가 커서 너무 짧지는 않을까 걱정했는데 딱 평범한 크롭티 사이즈입니다 이쁘고 좋아요ㅎㅎㅎ",FREE
YEgFdFhQ,상위 20%,22.04.21,WHITE,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,58,55,"믿고사는 콜릿ㅠㅠ 콜릿한번 맛보고 난뒤로 콜릿 옷만 주구장창 늘어가는즁... 후기보고 허리 쪽 꽉맞진 않을까 걱정했는데 흉통은 크지만 허리는 얇은편이라서 넉넉했어여. 
통통 체형이신분들도 충분히 예쁘게 입으실 수 있단소리.
실밥마감처리라던지 재질부분도 어디하나 빠지지 않슴다.
찌찌쪽에 주머니가 있어서 볼륨감을 거 주는 것 같고 그냥 이쁨 여름하복같다는 후기 있었는데 살짝 그런느낌 있음...ㅎ",FREE
QssGon3S,,22.04.14,WHITE,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,48,44,"빳빳한 재질이고 교복 하복 느낌도 나서 고민했는데
예뻐요 어좁이인데 어깨도 넓어보여서 좋고
카라도 예뻐요

다만 목부분이 너무 하얘서,, 조심해서 입어야겠네요
왼쪽 어깨가 핏이 이상한데 다림질 하면 괜찮을 것 같기도..",FREE
Xjn370,상위 10%,22.02.08,WHITE,FREE,작아요,아주 만족해요,화면과 비슷해요,160,60,55,"장원영님이 입었다고 해서 엄청 작을까봐 걱정이 많았는데 오늘 받고 입어보니까 넘 예뻐서 행복하네용!
배 터지도록 밥먹고나서 입으니까 뱃살이 보이긴 하지만 핏 자체는 매우 이쁩니당! 조금 낑기긴 하지만 승모근도 가려주고 조와요♥️
참고로 가슴은 75C컵이고 어깨는 넓은 편이에요!",FREE
