아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
QIMUkxjY,상위 10%,24.12.02,Melange(멜란지/롱),,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,59.0,66,"코디된것처럼 멜빵바지랑 같이 구입했어요!! 나시는 그레이 (롱) 이랑 블랙 크롭 두개 구매했는데, 제 체형에는 크롭보다 롱버전이 훨씬 날씬해보이더라구요! 크롭은 입었을때 길이가 허리잘록한부분 바로 밑에서 끊어져서 오히려 허리가 더 두꺼워보이더라구요ㅠㅠ그래서 반품신청했어요ㅠㅠ 롱버전도 길이가 많이 긴편이 아니라서 딱 예쁘게 입을수 있어요!!",Free
로코엘리오,탑리뷰어,24.10.27,Ivory(아이보리/크롭),,정사이즈예요,아주 만족해요,화면과 비슷해요,163.0,56.0,66,크롭나시 필요했는데 진짜 계속 구입할거같아요 너무너무 좋아요. 가슴이 큰데도 크럽이라 날씬해 보이네요. 빨면 입을거 필요해 2장 했어요~ 맨살에 입기 부드럽고 땀흡후도 잘되겠어요. 검정에 화이트도 구매합니다!,Free
obqOk9He,상위 10%,24.10.14,Melange(멜란지/크롭),,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,49.0,55,"기존에 화이트도 있었어서 믿고 규먀했습니다!
핏 질감 길이 모두 딱 마음에 들어요
지금 구먀햐서 아우터 안에 레이어드 할때나 이너로 입울 수 있어서 사계절 용이야- 하면서 샀어요 ㅌㅋㅋ ㅎㅎ",Free
O0J5P2OX,상위 15%,24.10.04,Ivory(아이보리/롱),,정사이즈예요,아주 만족해요,화면과 비슷해요,159.0,56.0,66,"*쫀쫀하고 부드러워요. 통통한편인데 너무 찡기지 않고 적당히 예쁘게 핏되서 좋았어요. 
*화이트인데 빛이 강한 곳 아니면 속옷 별로 비치지 않아요. 
*롱 기장으로 선택했더니 바지에 넣어입기에 좋았어요",Free
9FPgZJ9q,상위 10%,24.10.02,Ivory(아이보리/크롭),,정사이즈예요,보통이에요,화면과 비슷해요,165.0,55.0,55,진짜 너무너무 맘에 들어요.. 아이보리 컬러 구매하고 너무 맘에 들어서 그레이 컬러도 구매했습니다. 제가 팔뚝에 살이 많은 편인데 어느 정도 커버가 되고 내려오는 라인이 넓어 속옷 끈도 다 가려줘서 유교걸에게도 아주 알맞는 나시라고 생각합니다.. 레이어드로 아주 야무지게 입고 다녔습니더 ..!!,Free
GhYLjLyr,,24.10.01,Ivory(아이보리/크롭),,작아요,보통이에요,화면과 비슷해요,160.0,60.0,55,"무난한 컬러도 있고 부담없는 포인트 컬러도 있어서
취향껏 골라주면 될 것 같은데, 세일기간에 요런거 쟁여서
입으면 너무너무 좋은 제품이에요!

시원하지만 부담스럽지 않게 파인 넥라인이 탄탄하고,
암홀라인은 예쁘게 잡아줘서 부유방 가려준단 후기가 많더라구요!",Free
cxdus,상위 20%,24.09.25,Melange(멜란지/롱),,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,47.0,44,이번 여름에서 가을까지 이너로 엄청 잘 입고 다녔어요! 여러군데 둘러보다가 여기가 제일 후기도 좋고 제가 딱 원하던 디자인이라 바로 구메했습니다! 재질은 부드럽고 신축성이 좋아요! 그래서 몸에 살짝 붙는 핏이지만 여유있게 입을 수 있어요:),Free
BsJSsrqN,상위 20%,24.09.23,Melange(멜란지/크롭),,정사이즈예요,아주 만족해요,화면과 비슷해요,155.0,43.0,55,임신중이라 배불뚝이인건 감안해주세용 ! 옷 안에 받쳐입을 이너가 필요해서 구매했어요 ! 딱 예쁜 크롭이고 짱짱한 골지에 파임도 적당하고 예뻐요~ 그레이컬러 주문했는데 여기저기 활용도 높아서 잘 입고있습니다 ㅎㅎ,Free
babyyourmy,상위 30%,24.09.22,Cream Yellow(크림옐로우/크롭),,정사이즈예요,아주 만족해요,화면과 비슷해요,161.0,49.0,44,짧은 기장 긴 기장 둘 다 사봤는데 저는 긴 기장이 좀 더 마음에 드는 것 같아요! 부유방은 제가 입어봤던 민소매 중에 가장 잘가려주는 것 같아요 ㅎㅎ 딱 달라붙는 소재는 아니라서 허리부분이 널널해서 울고 있어서 아쉽지만 그래도 널널한거 좋아하시는 분들은 만족해서 입으실 수 있을 것 같아요!! 저는 아주 만족합니다~.~ 레이어드 해서 입어도 예쁠 것 같아요!,Free
돈생기면옷사요,상위 5%,24.09.15,Ivory(아이보리/크롭),,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,46.0,44,"나시 치고는 지그재그에서 비싼 편인 거 같지만 후기가 너무 좋길래 사봤는데 너무 맘에 들어요ㅠㅠ
어깨가 넓은 편인데 이정도면 부유방도 많이 가려지는 것 같구
안에 검정색 속옷을 입었는데 별로 비치지도 않아욥 짱입니다!!",Free
9FPgZJ9q,상위 10%,24.09.10,Melange(멜란지/크롭),,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,55.0,55,셔츠 안에 입어줄려고 처음으로 골지 나시를 구입했는데 너무너무 맘에 듭니다 ! 쫀쫀해서 부유방 쪽을 딱 잡아주고 몸매 라인이 이뻐 보이더라구요 ㅎ 크롭 사이즈로 사줘서 길이도 딱 적당한 거 같아요 ㅎㅎ 멜란지 색상 사고 바로 아이보리 컬러도 주문했숩니다 !,Free
조콩이,상위 10%,24.09.10,Black(블랙/크롭),,정사이즈예요,아주 만족해요,화면과 비슷해요,156.0,44.0,44,길이도 딱 배꼽 까지와서 적당하고 핏 아주좋아요 부유방 가려줘서 굿 나시 여러개삿는데 다 맘에드네요 재질은 살짝 두꺼운듯 얇은듯? 잘 늘어날것 같으면서도 생각보다 딴딴한? 그런느낌입니당 저는 허리가좀 긴편이니 허리가 짧으신분들은 배꼽을 가릴수도.있겠네요!!,Free
OeOmxhIR,,24.09.05,Melange(멜란지/크롭),,정사이즈예요,아주 만족해요,화면과 비슷해요,159.0,47.0,44,"화이트 멜란지 레이어드 해서 입었는데, 너무 마음에 들었어요! 여행 때문에 전날 급하게 주문했었는데 직진배송 덕분에 여행가서 입을 수 있었습니당 :) 처음에 옷에서 조금 냄새가 나서 손빨래 해서 입었어요!",Free
소보류,,24.09.04,Melange(멜란지/롱),,정사이즈예요,보통이에요,화면과 비슷해요,169.0,48.0,44,"대만여행 갈 때 입을려고 구매했어요!
오버롤 + 나시 조합으로 입고 싶었는데 딱 제가 원하던 코디를 발견했습니다!🫶🏻
크롭으로 살까 고민하다가 롱으로 구매했는데 롱으로 구매하길 잘한 것 같아요!! 
한 여름에는 나시 단독으로만 입어도 좋을 것 같아요!
소재가 탄탄하고 휘뚜루마꾸루 이너로 코디까지 쌉~가능 한 기본템!!!! 메이드 제품이라 그런지 굿입니다!!!
인생 프사 건지게 한 옷이라 더 맘에 듭니당!!",Free
zExEwfhs,상위 15%,24.08.31,Melange(멜란지/롱),,정사이즈예요,아주 만족해요,화면과 비슷해요,157.0,40.0,44,"나시 처음 도전해봤어요! 첫 도전이라 고민 많았는데 퀄리티 좋아보여서 여기서 구매해봤습니다.

· 난닝구스럽지 않고, 예쁘다!
🖤 골지 🖤라서 좀 더 쉽게 도전해 봤어요. 밋밋하지 않아서 좋았어요.

· 길이감은 허리 밑~까지 낭낭.
쭉 내리면 배까지 덮을 것 같은 길이감이어서 짧을까 봐 걱정하시진 않으셔도 돼요🤭
+ 저는 허리 위쪽에서 컷해주는 짧은 가디건과 매치해봤어요.

· 몸에 딱 붙는 스타일이 아니에요.
몸매 부각될까봐 부담스러워하지 않으셔도 된답니다🤭
편하게 입을 수 있어서 좋았어요!! 땀 차는 느낌도 없다고 느꼈어요.

여름에 시원하고 싶다면? 민소매. 추천⭐
가디건이랑 매치하니까 계절감 오락가락할 때 정말 딱!
에어컨 추울 때? 밖이 너무 더울 때? 딱입니다... 

여름에 땀 많으시고 취약하신 분들... 이 조합 꼭 도전해 보세요... 첫 시도가 어려울 수 있지만(나), 그렇게 부담스럽지 않아요... 🩷",Free
eaeeay,상위 10%,24.08.29,Ivory(아이보리/크롭),,정사이즈예요,아주 만족해요,화면보다 밝아요,153.0,46.0,55,"제가 원하던 나시를 드디어 찾았어요🥹🍀

흉곽 넓은 스트레이트 체형, 바스트 있는 편
-> 유넥으로 깊게 파여있지만 부담스럽게 골 보이지 않는 것
-> 암홀 좁은 걸로 부유방 가리려고 하면 오히려 흉곽 부각되니까 적당한 암홀

요 나시가 정말 요물인게 딱 적당히 파임 있고 암홀도 좁지 않아서 답답하거나 부해보이지 않아요!!!(땀 걱정도 없음^^)
넥라인이 잘 빠져서 가디건 걸쳐도 예쁘고 봄 가을에 자켓 안에 이너로 입기에도 딱 좋네요👍🏻 색상은 완전 쌩 화이트!! 색상마저 제가 원하던 화이트 나시에요,,, 

여리여리한 분들은 뭘 입어도 예쁘겠지만,, 저는 나시 하나 맘에 드는 것 찾기가 진짜 어렵더라구요ㅜㅜ 품절되기 전에 다른 색으로 바로 재구매해야겠어요💗💗",Free
wl7vuFbb,,24.08.23,Melange(멜란지/롱),,정사이즈예요,아주 만족해요,화면과 비슷해요,174.0,68.0,66,"색 진짜 너무이쁩니다
제주도 가기 전날밤에 고민하다가 새로운색 도전한건데
되게 탔는데도 색 너무 이뻐요
하얀사람이 입어야할 것 같았는데 웜쿨 다 잘 어울릴듯함 ㅠ
핏 잘 잡아줌 !
참고로 키173인데 두색 다 기본(롱)시켰고 길이 딱좋음",Free
gkxm****,,24.08.19,Ivory(아이보리/크롭),,정사이즈예요,보통이에요,화면과 비슷해요,158.0,53.0,66,"나시를 만 원 이상 주고 사는 걸 이해하기 어렵지만 후기들이 좋길래 구매했습니다.
두께가 너무 얇지 않고 적당한 탄탄함과 부드러움을 가진 재질, 브라끈을 가려줄 수 있는 어깨선이 좋았어요.
크롭 기장은 158 기준 허리 부근이었고, 핏은 체형이 드러나지만 많이 붙지 않아 만족스러웠어요.
단독으로 입으면 흰 색이라 난닝구 같은데 셔츠 등 걸쳐입으면 예쁩니다! 가격이 비싸지만 핏, 재질이 만족스러워서 추천합니다!",Free
최후추씨,상위 10%,24.08.19,Melange(멜란지/롱),,정사이즈예요,아주 만족해요,화면과 비슷해요,166.0,51.0,55,"이전에 베이지 컬러 샀는데 마음에 들어서 멜란지랑 아이보리도 또 구매했어요
부유방도 가려주고 여리여리 보이게 해줘요

한여름엔 뭘 입어도 덥고.. 적당히 두께가 있어서 간절기에도 입기 좋은 나시입니다
기본템이라 막 입기 좋아요
컬러마다 택이 다른가봐요? 옷입는 데는 전혀 지장없음",Free
최후추씨,상위 10%,24.08.19,Ivory(아이보리/롱),,정사이즈예요,아주 만족해요,화면과 비슷해요,166.0,51.0,55,"이전에 베이지 컬러 샀는데 마음에 들어서 멜란지랑 아이보리도 또 구매했어요
부유방도 가려주고 여리여리 보이게 해줘요

한여름엔 뭘 입어도 덥고.. 적당히 두께가 있어서 간절기에도 입기 좋은 나시입니다
기본템이라 막 입기 좋아요
컬러마다 택이 다른가봐요? 옷입는 데는 전혀 지장없음",Free
cs2zDg4q,상위 10%,24.08.12,Melange(멜란지/롱),,생각보다 커요,아주 만족해요,화면과 비슷해요,163.0,53.0,55,"생각보다 여유 있는 핏과 길이라서 오히려 좋아요❤❤
로우라이즈 팬츠나 허리가 넉넉한 바지와 입기 좋습니다. 막 낑기는 그런 작은 나시 아니에요!
어깨부분이 넓어 속옷끈을 대부분 가려주어 편하게 입기 좋습니당",Free
