아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
aO9ilDiN,,24.02.03,스카이블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,64,66,색이 생각보다 어둡다는 후기가 많았는데! 저는 딱 좋았어요! 재질이 생각보다 더 빤딱?거리는 재질이었습니다! 소매부분에 주름 있는 부분이랑 팔뚝부분에 주름 잡혀있는게 좋았습니다! 뭔가 팔뚝이 더 날씬해보이는 기분..! 목이 생각보다 더 파여있더라구요! 리본을 잘 묶어줘야 좀 더 신경을 덜 쓸 수 있어요..! 또 실밥이 군데군데 있긴 했는데! 전체적으로 만족했습니다! 차려입고 갈때 딱입니다! 잘입을게요!,
MvOFIbkz,,24.10.20,아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,164.0,48,44,이야 이가격에 이퀄리티? 진짜 미쳤어요.. 잘 비치지도 않고 트위드안에 받쳐입기 정말 좋아요.. 동생 결혼식이라 트위드 안에 입을거라 그냥 빨리온대서 샀는데.. 너무 이뻐요.. 고급지고 이뻐요,
gAUoOjo8,,23.11.14,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,54,55,진짜 너어무 이뻐요 어깨 뽕 과하지 않고 딱 적당해서 정말 여리여리해보여요 팔뚝 살 있는편인데 완전 커버되구요 착용감은 부들부들하니 블라우스 재질이구요 박음질 정말 꼼꼼해요 일단 너무 이쁩니다ㅜㅠ색은 새하얀 화이트 아니에요! 완전 화이트면 저는 약간 싼티? 나서 싫어하는데 이건 화이트 상아 색 중간입니다 브랜드 못지 않게 퀄리티 좋고 예뻐요,
dw10jeBf,,23.10.28,스카이블루,free,정사이즈예요,아주 만족해요,화면과 비슷해요,170.0,51,55,여러분 이거 진짜 예뻐요.. 꾸안꾸 베이직 아이템으로도 좋고 꾸꾸에도 좋을거 같아요 ㅠㅠ 특히 팔에 차라랑 떨어지는 라인이나 소재가 너무 좋아요.. 가격이 좀 있어서 사기 전에 고민 엄청 했는데 진짜 예쁘고 만족스러워서 다른색으로도 하나 더 살까 고민중입니다! ><,free
uG57s5vH,,23.10.18,아이보리,free,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,50,55,타이 블라우스를 사고싶었는데 프롬데이원이 제일 예쁜것 같아 구매했습니당 🤍 리본으로 묶어도 예쁘고 그냥 목에 두르기만해도 예뻐요!! 다양한 스타일링이 가능하다는게 장점이고 소재도 좋고 소매도 안길어서 딱 예뻐용🕊️🕊️,free
SwQOkrGC,상위 5%,21.11.25,스카이블루,free,생각보다 커요,아주 만족해요,화면과 비슷해요,165.0,63,66,"직잭배송으로 주문했고 하루만에 왔어요
비침없고 고급져보여서 아주 좋아요~ 부들부들 살에 닿는 느낌이 최곱니다! 
타이를 다양하게 묶어서 여러가지 분위기로 연출할 수 있고 품과 팔통이 넉넉해서 66사이즈 팔뚝부자도 여리하게 입을 수 있어요! 
다른 색도 너무 예쁠 것 같아요~~ 대만족합니다😄",free
K4RMNgUb,상위 20%,24.11.29,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,172.0,62,66,"옷은 예쁜것같아요.

리본 블라우스 많이 찾아봤는데
리본이 넘 과하면 부담스럽고 평상시 입기 좀 과할것같은데 적당한 사이즈의 타이라서 맘에들고
정장,캐쥬얼 다 잘어울릴 데일리 블라우스에요.",
hyes*****,상위 25%,24.09.25,아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,159.0,59,66,"이쁜데 제가 입으니 좀 치렁치렁거리고(?) 정신 없어서 상상했던대로 결혼식에는 못 입고 갈 것 같아용ㅜㅜ
단정한 느낌일줄 알았는데 ㅜㅠㅠ
오피스룩이나 데이트룩으로 치마랑 코디하기는 좋을것 같아요!",
Z6M6UAdW,상위 5%,24.05.04,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,49,55,"디자인은 실물이 더 예쁘고 너무 찐한 화이트가 아니라서 좋아요 약간 톤다운된느낌..? 착룡감은 너무 부드러워요 속옷이 약간 비칠까봐 나시하나 입어줬습니다
친오빠 상견례 참석하려고 구매했는데 아주아주아주 만족.❤️ 급하게 시켰지만 직진배송으로 새벽에 받아서 
딱 입고 갔네용 디테일도 너무 좋고 타이도 여러가지 형태로 할 수 있어서 좋아요 저는 리본은 좀 부담스러워서 한번 묶고 한쪽끈만 뒤로 넘기고 다녔습니다
타이 블라우스가 너무 많아서 고르는게 너무 힘들었지만
모든면에서 만족스럽습니다",
5M9WrqRk,상위 20%,24.03.23,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,167.0,58,66,"찾던거 찾았어요~~
가슴있는 66인데 잘 맞고요~
화이트인데 크림 한방울 들어간 차분한 화이트에
천도 광택돌지 않은 부드러운 소재에 마음에 들어요^^
리본도 과하지 않고 길이도 너무 길면 치렁한데 리본으로 해도 딱이고 타이로 내려도 길이감이 좋아요~",
