아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
tlsd******,,24.05.05,FREE(44~55),롱,생각보다 커요,보통이에요,화면과 비슷해요,175,62,66,"본인 특징
키크다 뼈대 굵다 허리 얇다 가슴 없다 (ㅜㅜ)

색: 다른 흰 셔츠와 비교해봤을 때 노란끼 살짝 있음!

사이즈: M사이즈 롱으로하면 딱 맞을줄 알았는데 생각보다 허리가 넉넉히 컸음(가슴도..)

소재: 딱 달라붙는 재질이 아니라 쭉 잡아당기면 늘어날 것같은 재질 
게다가 옷이 얇아서 뽕이 비친다...!!
혹시 몰라 뽕 넣는곳에 안넣고 내 가슴위에 뽕 먼저 대고 입어봐도 비친다...!!

그래도 자세히 봐야 알기에 그냥 저냥 만족하며 입음

가성비는 좋다!",Free
P68IPaCv,,24.04.24,FREE(44~55),숏,정사이즈예요,보통이에요,화면과 비슷해요,158,47,55,다른 곳보다 조금더 두께감이 있고 탄탄한 재질이라 비침이 적어서 좋았어요! 숏기장으로 했더니 조금 짧은 감은 있지만 하이웨이스트 하의랑 입으면 괜찮을 것 같아요ㅎㅎ 어깨라인 예뻐보이고 좋아용,Free
VicIU1NZ,,24.03.19,L(66~77),숏,정사이즈예요,보통이에요,화면과 비슷해요,,,,색상은 상세사진과 똑같고 촉감도 부드럽고 좋아요! 다만 캡이 내장형이 아니라 아예 따로 오는 데 집어넣는 게 좀 불편했습니다 세탁도 하고 나면 다시 자리를 잡아줘야하는 불편함이 있을 것 같구요 그거 외에는 다 만족합니다,Free
euns*****,,24.03.13,FREE(44~55),롱,생각보다 커요,아주 만족해요,화면과 비슷해요,161,49,55,"만족해요!

쫙 조이는 거는 아니라 노출 걱정을 조금 신경쓰고있지만 살이 좀 보이고 싶은 봄에 나시-가디건-자켓 입으니까 너무 좋았어요!

검은색은 흰색보다 좀 길어요. (센치를 재보지는 않음. 검정은 배꼽 가리고 아랫배까지 내려옴. 흰색은 배꼽 걸침.)

브라캡을 넣을때도 흰색은 구멍이 작아 뻑뻑했는데 검정은 넓게 실이 풀려있었어요.(누가 입었다가 반품한 상품이지않았을까 조심스럽게 예측해봅니다.)

브라캡은 되게 커서 가슴을 폭감싸주니 좋고 가슴 핏고 예뻐서 너무 만족스러워요.",Free
vqaLv6Kk,상위 15%,23.10.16,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,42,44,"반년전에 검정색 구매 후 너무 잘 입고있는중이라
아이보리도 구매했어요!! 
우선 가슴 모양 너무 예쁘게 잡아주고요
단독으로 입어도 될것같은 나시에요
불편한걸 싫어하는데 옷이 딱달라붙지않아서 옷이 편하고 부드러워서 손이 더 자주가요 

그리고 봄쯤에 구매한 블랙은 옷재질이 두꺼운편였는데 이번에 구매한 아이보리는 좀 더 얇은 재질이네요! 
저는 두꺼운재질이 더 좋긴하지만 
얇은재질이 좀 더 날씬해보이긴하네요",Free
rj5xd0XW,상위 5%,24.12.14,FREE(44~55),롱,정사이즈예요,보통이에요,화면과 비슷해요,166,52,55,"그..브라캡 들어가는 구멍이 한 쪽은 뚫려있어 넣을 수 있었으나 다른 한 쪽은 사진과 같이 막혀있어 캡을 넣을 수 없었습니다..

함께 주문드린 같은 디자인인 하얀 나시는 정상적으로 왔는데 요거는 요기조기 살펴봐도 구멍이 없더라구요ㅠ

여행 때문에 급한대로 교환 신청 드리지 않고 가지고 가서 누브라와 함께 착용하였습니다~~

디자인 너무 좋고 색감은 여쿨인 제 피부를 확 살려주니 옷 자체는 정말 정말 만족스러웠답니다. 

다음에는 검수 잘 부탁드리겠습니다..!!",Free
ul9heNfJ,상위 5%,24.12.09,FREE(44~55),롱,정사이즈예요,아주 만족해요,화면과 비슷해요,156,48,44,"(첫 번째 사진 - 옷매무새 정리한 사진, 두 번째 사진 - 자유롭게 움직인 사진)
끈 얇고, 캡 내장 되어있는 나시 찾고 있었는데 딱 맞는 걸 발견해서 바로 구매했어요! 마른통통 체형인데, 몸 라인대로 가볍게 딱 달라붙는 느낌이구, 불편함 전혀 없습니당 !! 그리고 제일 놀란 게 캡 부분인데, 가슴을 너무너무 예쁘게 잘 잡아줘서 놀랬어요 ㅎㅎ 가슴 크기가 엄청 작으신 분이 아니라면 대부분 만족하실 것 같아요 !! 그리고 셔링 부분이 걸리는 딱 한가지 부분이었는데 직접 받아보니 셔링 덕분에 핏이 더 예쁘게 잡히는 것 같아요 !! 셔링이 더 부해보이게 한다거나 그런거 전혀 없습니다 !! 신경쓰이시는 분들 그냥 구매하셔도 될 것 같아요 
마지막으로 저는 롱기장 구매했는데, 걱정할만큼 긴 편이 절대 아니니 배 보이는 기장 싫으신 분들은 롱으로 구매하시는 걸 추천드립니당 ㅎㅎ",Free
d6omqBSU,,24.11.13,FREE(44~55),숏,작아요,아주 만족해요,화면과 비슷해요,160,53,55,생각했던 거 보다 조금 더 짧아서 당황했지만 그래도 하이웨스트 바지랑 입으면 예쁠 것 같아요. 옆쪽에 셔링이되어 있고 신축성이 좋아 편하게 착용 가능할 것 같습니다. 가슴 패드는 탈부착이 가능해서세탁하기 편할 듯,Free
gGwbEiMY,,24.10.19,L(66~77),롱,정사이즈예요,보통이에요,화면과 비슷해요,164,60,55,"보들보들 쓸리는게 없어서 좋았어용 끈은 조금 쓸렸습니다.. 조절안되는 끈이라 어쩔 수 없는 것 같긴해요ㅜ
글고 적당히 탄력있어서 잡아주긴 하는 편이긴한데 부유방은 잘..넣어입어야 합니다
가슴쪽이 두겹이라 앞면을 슬슬 올려서 커버하면 커버되긴해요
걍 휘뚤 마뚤 입기 좋은 편..있는건 잘 입을 것 같아용
다만 패드 창도 없는데 한번 빨래하면 두 패드가 자꾸 안에서 돌아가고 겹쳐서 나오고 이래서..더사진 않을 것 같습니다ㅠㅠ",Free
75xqC0IJ,상위 25%,24.04.10,FREE(44~55),숏,정사이즈예요,보통이에요,화면과 비슷해요,150,52,55,"극 리얼 후기 알려드릴게요
150에 50키로 55입으면 넉넉해서 단독으로 입어도 괜찮을거 같아서 주문했는데 생각보다 배쪽이 넉넉하진 않더라구요 부유방도 부각되어보이니까 살때 참고하세요!
브라캡이랑 면 질은 좋았습니다~ 옆 셔링도 이너로 입을때 거슬리지 않을 정도였어요! 근데 1주일 사이에 1900원 올랐더라구요…?",Free
