아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
82rrYeI9,상위 10%,24.06.08,단품 1매,아이보리,정사이즈예요,보통이에요,화면과 비슷해요,158,50,55,모달소재라 확실히 시원하고 편하긴한데 이렇게 비칠줄이야…ㅎㅎ얇은 가디건이나 니트안에 입을용으로 샀는데 안비치는 두께감 있는 옷이랑 입어야겠어요..ㅠㅠㅠㅠ볼륨감이 있어보이진 않지만 편하긴 진짜 편합니다~,
hSvw9Rny,상위 25%,24.04.05,[10%] 3매 SET,블랙 + 아이보리 +그레이,정사이즈예요,보통이에요,화면과 비슷해요,174,74,88,검 흰 회 세트로 구매했어요 근데 검ㆍ회색이랑 흰색이랑 쫌 달라요 사진상으로 잘 안보이긴 한데 흰색 패드는 진짜 엄청 두꺼워요 예민한편은 아니라 불편하진 않은데 걍 내 가슴이 아닌느낌.. 꼭쥐쓰 비칠까봐 그런가?.!. 그리고 흰색은 패드가 많이 비치구요 (어차피 이너로 입을거라서 상관은 없음) 검정색이랑 회색은 패드도 적당하고 좋아요! 80D인데 컵이 심하게 작거나 하지도 않고 어깨 끈 길이 조절하는것도 있어서 아주아주 굿입니다 여름에 증말 잘 입을것같네요,
mCn3d7Nf,상위 15%,24.12.06,XL,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,165,59,66,이전에는 프리사이즈로 주문했는데 엑스라지로 하니 더 몸에 잘 맞습니다! 빨래를 해도 옷감이 크게 상하지 않았어요 다만 패드 부분과 런닝 부분이 조금 따로 놀아 입고 벗기가 약간 어렵습니다 상품과 가격은 모두 너무나도 만족스러워요!,XL
추구미처럼입고싶다,상위 15%,24.12.02,XL,아이보리,정사이즈예요,아주 만족해요,화면과 비슷해요,167,72,66,"나시 리뷰에 브라탑 사진+후기 올려놔서 이렇게라도… 다시 씁니다

브라탑: 패드가 비치는 나시형태입니다 그럼에도
신축성 좋음+볼륨 별로 없는데 완만한 곡선형태로 예쁜 모양+소재 쫀득+흉통 조임 없음+답답함 없음
나시처럼 입고 싶은 분들은 4.0점일듯
만족도 🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻
나시: 둘 다 입어봤는데 나시는 제가 여태 입은 나시 중에 가장 만족도가 높은 것 같아요
신축성 좋음+보정력 좋음+기장 넉넉+소재 부드럽고 쫀득+끈 흘러내림 전혀 없음 진짜 좋아요
만족도 🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻",XL
쿼카바라,상위 5%,24.11.29,F/L,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,159,55,55,"✔️키:159cm 몸무게:55kg 바스트:75c 힙: 38인치
✔️상의: 55 m 사이즈 하의:28 

같은 라인인 크롭 먼저 구매했다가 재질이 너무 부드럽고 좋아서 기본 나시도 구매합니다! 역시 사이즈 딱 잘맞고 어디하나 거슬리거나 끼는 부분 없이 너무 좋아요! 건조기도 돌리는데 별로 안줄어 더 만족합니다~!

종종 일체형 나시중에 캡이 작아 라인이 안 예쁘거나 불편한 느낌이 드는 나시들이 있는데, 이 나시는 일상용으로 입기에도 너무 편하고 좋고 남방 안에 보이는 이너로 입을 때도 예쁩니다! 파임정도도 적당하고 그냥 다 좋아요~!

재구매의사: 100 추천:100",Free
7QuLE67G,상위 5%,24.11.24,F/L,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,160,48,55,"셔츠나 니트에 속옷도 입고 나시도 입고 하기 답답해서 일체형을 처음 사봤는데 마음에 들어요! 흰색도 여름되면 또 구매해서 입으려고요

일체형에서 제일 중요하게 생각한게 가슴을 잘 지탱해주면서 너무 압박감이 심하지않을 것이였어요! 와이어제품을 입으면 늘 체해서 못입을정도로 예민합니다!

결론적으로 와이어가 없기때문에 가슴을 올려주는 역활은 못하지만 흔들림 없이 지탱잘 해주었고 갈비뼈 아랫가슴이 쪼여서 답답하단 느낌도 없었습니다! 

라인도 너무 깊게 들어가지않고 쫀쫀해서 앞으로 수그려도 몸에 잘 밀착되어있고 가슴이 보이지않았어요
거기에 재질도 엄청 부드러워서 입는데 까끌거림이 없었습니다. 
이너로도 입고 여름철 가벼운 셔츠와 블라우스들과도 매치하니 좋았습니다!

제가 160키로에 50키로로 상체가 살이 많진않지만 부유방이 좀 있는편인데 차렷자세를 하면 부유방이 완벽하게 가려지진않아요 사진처럼 좀 튀어나오기하지만ㅋㅋㅋㅋ부유방이 많은 제탓이라 저는 불만스럽지 않았어요! 이너만큼은 정말 까다로운사람이라 이정도 만족스러운 착용감이면 왠만한 분들은 맘에 들어하실거예요! (가슴 75 A-B 왔다갔다 합니다! 꽉찬 에이요)",Free
Na0pj0ji,상위 10%,24.10.31,XL,아이보리,정사이즈예요,아주 만족해요,화면과 비슷해요,163,59,66,"맘에드는 나시브라탑 처음사봐요…!
재택근무해서 일반브라는 굳이 안입는데 그냥 동네 다닐때나 가족들 있을때 편하게 입기 너무 좋고요 이제 날씨도 추워지는데 저는 추위를 많이 타서 브라+나시기능을 하니까 긴팔안에 입어도 좋아요
당연히 보정기능이나 그런건 없고 흰색은 생각보다 훨씬 얇고 후들후들해서 단독착용은 진짜 메리야쓰 내복 느낌나실거에요
어깨끈 조절되는것도 좋은 디테일이고 브라패드는 어느정도 통기성이 있어요. 특히 가격이 너무 적당한데다 퀄리티도 좋아서 주기적으로 사입어야겠어요 (나시에 브라패드 붙여놓고 2만원 이상 받는거는 너무하다고 생각하는 편)",XL
dangg,탑리뷰어,24.10.22,XL,아이보리,정사이즈예요,아주 만족해요,화면과 비슷해요,,,66,"검정색 구매했다가 너무너무 만족해서 흰색도 구매했어요.
일단 추워지면서 크롭이 아닌 긴 기장이라서 만족스러워요. 겨울에 두꺼운 니트안에 따로 속옷 입을 필요 없이 나시탑 하나로 편하게 입기에 좋을 것 같아서 추천합니다.
아무래도 흰색이라서 캡부분이 비쳐보이는 건 어쩔 수 없어요. 그래도 단독으로 입는 것이 아니라면 전혀 문제가 되지는 않을 것 같아요. 계속 재구매하고 싶은 제품입니다. 추천👍👍",XL
aFHl185B,상위 5%,23.07.24,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,175,64,66,"분명 어제 새벽인가 오늘 아침에 결제한거같은데 당일 총알 배송받아서 깜짝 놀랬읍니다...! 받자마자 호다닥 택배 열고 입어봤는데... 후와아아.. 브라캡 내장된 나시는 처음 입어봐서 그런지 모르겠지만 진짜진짜 편하고요.

사진에서 보이듯이 체격이 큰 편이라 어깨에 뼈대도 있고 흉통이 넓어서 싼가격에 파는 나시입으면 숨을 절반으로 내쉬고 뱉고 해야하거든요??
이건 뭐;; 찰짝 달라붙는데 답답한거 하나없고 부드럽기까지하고!!! 진짜 편함 밖에 나갈때 이너로 입으려고 했는데 그냥 집에서 입고, 스킨색이랑 검정 흰색 더 사려고요;;;🫨 

어차피 없는 가슴이라 편안하기만 하면 장땡임ㅋ 뽕 덕분에 가슴이 있어보이기까지 개이둑 흰색은 캡이 비치긴 하지만 어차피 이너니까ㅋ 블랙은 티도 안나고 진짜 좋아욥

진짜 편한 나시 찾는 사람들한테 이거 추천해주고싶음 근데 너무 알려지면 금방 품절날거같아서 말해주기싫은데.. 열어분 고민하는동안 두개씩 장바구니 담으세요",Free
CWtY3VIO,,23.02.15,블랙,XL,정사이즈예요,아주 만족해요,화면과 비슷해요,161,62,66,"아주 부드럽고 편안해요.
기존에 유니클로 브라캡 내장 끈나시 입었는데, 그게 불편하게 느껴질 정도로 편안하네요.
요즘 크롭티가 유행이라 옷들이 다 짧은데.... 뱃살이 나온 저는 꿈도 못꿔요ㅋ
여행가서 입을 옷 찾다가 너무 파이거나 비치는 옷 안에 이너로 입으려고 검은색 샀어요.",XL
