아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
nxxhee,탑리뷰어,24.11.27,(롱ver)아이보리,one size,정사이즈예요,보통이에요,화면과 비슷해요,164,56,55,"제 인생은 캡나시 알기 전과 후로 나뉩니다,,
ZZIZZI가 작아서 그런지 모르겠지만 캡나시 들뜸이 없고 브라를 안 입어도 된다는게 너무 편하고 좋아요🥹

코코블랑에서 직진배송 재고가 없어서 ㅅㄹㅇㅇㄷ에서 똑같아 보이는 나시있어서 구매했다가 골지 재질도 구리고 배비침이 너무 심해서 바로 반품하고 재고 기다렸다가 코코블랑에서 재구매했어요,, 이 나시만 3번째 재구매함

롱 기장이라서 배꼽까지 가려지는 기장이고 얇은데도 군살이 밉게 보이는 재질이 아니라서 가디건안에 이너로 자주 입게 되네요! 특히 캡비침이랑 배비침이 없어서 좋아요🫶🏻
배비침 정도는 마지막 사진 참고하세요

부유방까지는 커버가 안되고 나시를 더 위로 올리면 커버 가능하겠지만 그러면 기장이 너무 짧아져서 어차피 이너 나시로만 입으니까 그냥 이 상태로 입어요",Free
u2QwGGfF,,24.07.07,블랙,L,정사이즈예요,아주 만족해요,화면과 비슷해요,163,58,66,"L사이즈가 있길래 직잭배송으로 구매했더니 아침에 바로 입어볼 수 있었네요ㅎㅎ L사이즈는 블랙이랑 아이보리밖에 없어서 둘다 샀는데 옷에서 냄새가 좀 나요 이건 빨면 괜찮아질거같아서 상관없어요.
일단 걱정했던 캡 비침은 전혀 없고 캡이 넉넉히 커서 가슴을 다 감싸줘서 후기에서 나왔던 언더붑 현상은 없어요. 다만 제가 부유방이 좀 있는 편이다보니 저렇게 살짝 나오는 정도는 있는데 다른분들은 괜찮을거같아요 ㅎㅎ 그리고 뭐 부유방이 대수인가요 이렇게 넉넉한 L사이즈가 있다는게 감동이고 감사합니다. 저는 163/64 이고 상비인 점 참고해서 봐주세요. 
기장은 딱 바지 버클 살짝 가려주는 정도라 넘 편하고 좋아요! 신축성도 정말 좋아요. 옷 찢어질 걱정 안하고 편하게 입고 벗을수 있어요. 전 완전 추천합니다!",Free
WMKwL2mc,,24.06.26,(롱롱ver)블랙,one size,정사이즈예요,아주 만족해요,화면과 비슷해요,156,50,55,"이가격에, 이 옵션 수에, 이런 총알배송??? 만족도 최상. 당장 사십시오. 저는 157센치 스펙에, 화이트 롱 ver. 구매했어요 (근데 너무 벌써 뽕을 뽑아서 블랙 롱롱 ver. 추가 구매함) 패드 안비쳐요 💥 패드 안비침, 실존. 
캡모양 로켓발사 아니고 둥글둥글 예뻐요!!!

삼두 부자입니도! 허리는 얇은데 삼두가 있는 편이고, 당연히 민소매인만큼 단독 착용하면 통통해보이는 느낌은 있어요! 그리고 주구장창 8번 정도 입었더니, 나시 왼쪽 오른쪽 다른 옷에 잘 쓸리는 부위에 보풀이 좀 나요 ㅠ 근데 가격이랑 퀄 생각하면 노 프라블롬.. 강 추💥🙋🏻‍♀️",Free
HCi3CFRP,,25.01.09,(기모롱ver)베이지,one size,정사이즈예요,아주 만족해요,화면과 비슷해요,167,52,55,"가격대비 품질이 너무 좋네요. 
셔링들어간 건 처음입는데 몸라인이 정말 예뻐보여요. 기모라 따뜻하지만 부해보이지도 않구요. 부유방도 잘 가려주고 베이지색은 은은하게 예뻐서 쿨톤피부에도 잘 어울립니다! 
롱인데 배를 다 덮어주긴 하지만 움직이다보면 배꼽이 살짝보여용",Free
uBTz0QBS,상위 5%,25.01.02,(기모ver)아이보리,one size,정사이즈예요,아주 만족해요,화면과 비슷해요,155,48,44,"기모 아이보리 숏 기장 샀어요.
24년 8월에 블랙 기본 샀었는데 만족해서 기모 아이보리 재구매했어요.

간혹 어떤 나시는 화이트면 브라부분만 천을 덧대서 어색한 경우가 있는데 이건 그렇지 않아요. 옆 셔링이 더 날씬하게 보여주게 합니다

캡은 내장이고 다소 딱딱해요.
그런데 만족합니다",Free
luvtasha,상위 10%,24.12.18,(기모롱ver)베이지,one size,정사이즈예요,아주 만족해요,화면과 비슷해요,161,50,55,"여기저기 받쳐 입으려고 구매했어요~ 웜톤 옷들이 많아서 화이트 보다 베이지가 더 낫겠다 싶었는데 잘 선택한 거 같아요ㅎㅎ
부유방도 잘 가려주고 옆에 셔링이 있어 가디건 안에 입어도 깔끔하니 예쁩니당ㅎㅎ 도톰해서 겨울 이너로 만족하고 박음질도 튼튼하니 깔끔합니당ㅎㅎ 다른 컬러도 구매하려구요!!",Free
aeJkCOFQ,상위 1%,24.12.17,(기모롱ver)아이보리,one size,정사이즈예요,아주 만족해요,화면과 비슷해요,166,47,44,겨울버젼으로 구매하고 싶어서 기모버젼 구매했어요. 롱버젼도 제 신체기준 배꼽정도라서 기본기장은 입을수 없을 거 같아요. 앙고라버젼은 롱기장이 없어서 아쉽습니다. 안감밍크버젼도 나오면 너무 좋겠어요.,Free
스근하이,상위 5%,24.12.14,(롱ver)크림,one size,정사이즈예요,보통이에요,화면과 비슷해요,164,54,55,"나시라서 여러 사진은 못 찍었지만 잘 입고 있어서 후기 남깁니다! 길이, 셔링, 소재, 패드 고정 등 간단하게만 적어봤어요

#길이
다른 색상까지 총 2개를 샀는데 세탁하기 전 처음 입을 때부터 다르더라구요... 둘 다 롱 버전으로 샀는데 그게 좀 아쉬웠어요 그래서 별 하나 뺐습니다ㅜ

#셔링
주름 덕분에 좀 덜 부담스러워요. 핏도 만족스럽습니다

#소재
촉감도 보들보들해서 추울 때 받쳐 입어주기에도 좋아요. 이 옷 막 샀을 때는 여름에도 셔츠 하나만 걸치고 입었는데 지금은 두꺼운 니트 안에 받쳐입을 때 입어요ㅎㅎ

#패드 고정
 세탁할 때 안에 패드가 고정이 안 돼서 매번 정리해줘야하는 것 말고는 다 맘에 들어요.",Free
스근하이,상위 5%,24.12.14,(롱ver)그레이,one size,정사이즈예요,보통이에요,화면과 비슷해요,164,54,55,"나시라서 여러 사진은 못 찍었지만 잘 입고 있어서 후기 남깁니다! 길이, 셔링, 소재, 패드 고정 등 간단하게만 적어봤어요

#길이
다른 색상까지 총 2개를 샀는데 세탁하기 전 처음 입을 때부터 다르더라구요... 둘 다 롱 버전으로 샀는데 그게 좀 아쉬웠어요 그래서 별 하나 뺐습니다ㅜ

#셔링
주름 덕분에 좀 덜 부담스러워요. 핏도 만족스럽습니다

#소재
촉감도 보들보들해서 추울 때 받쳐 입어주기에도 좋아요. 이 옷 막 샀을 때는 여름에도 셔츠 하나만 걸치고 입었는데 지금은 두꺼운 니트 안에 받쳐입을 때 입어요ㅎㅎ

#패드 고정
 세탁할 때 안에 패드가 고정이 안 돼서 매번 정리해줘야하는 것 말고는 다 맘에 들어요.",Free
보밍뿌,탑리뷰어,24.12.09,(앙고라기모ver)아이보리,one size,정사이즈예요,아주 만족해요,화면과 비슷해요,170,53,55,"넘무넘무 예쁘고 편해요 🥹 캡내장 나시 자주 안입어봤는데 한번 입어보니까 집에서도 계속 입고있게 되네요?
그리고 캡내장된 모양이 몸 라인에 잘 어울려서 더 예뻐보여요 🩷
포슬포슬한 느낌도 귀여워용",Free
